Date,Year,Month,Day,Discharge
1967-06-15,1967,6,15,0.643
1967-06-16,1967,6,16,0.835
1967-06-17,1967,6,17,0.476
1967-06-18,1967,6,18,0.892
1967-06-19,1967,6,19,0.45
1967-06-20,1967,6,20,0.269
1967-06-21,1967,6,21,0.201
1967-06-22,1967,6,22,2.3
1967-06-23,1967,6,23,1.29
1967-06-24,1967,6,24,0.558
1967-06-25,1967,6,25,1.63
1967-06-26,1967,6,26,0.818
1967-06-27,1967,6,27,0.411
1967-06-28,1967,6,28,0.258
1967-06-29,1967,6,29,0.674
1967-06-30,1967,6,30,2.03
1967-07-01,1967,7,1,7.76
1967-07-02,1967,7,2,7.19
1967-07-03,1967,7,3,5.13
1967-07-04,1967,7,4,1.68
1967-07-05,1967,7,5,0.872
1967-07-06,1967,7,6,0.572
1967-07-07,1967,7,7,0.422
1967-07-08,1967,7,8,0.292
1967-07-09,1967,7,9,0.258
1967-07-10,1967,7,10,0.337
1967-07-11,1967,7,11,0.28
1967-07-12,1967,7,12,0.269
1967-07-13,1967,7,13,0.229
1967-07-14,1967,7,14,0.173
1967-07-15,1967,7,15,0.159
1967-07-16,1967,7,16,0.15
1967-07-17,1967,7,17,0.15
1967-07-18,1967,7,18,0.15
1967-07-19,1967,7,19,0.13
1967-07-20,1967,7,20,0.13
1967-07-21,1967,7,21,0.13
1967-07-22,1967,7,22,0.13
1967-07-23,1967,7,23,0.13
1967-07-24,1967,7,24,0.142
1967-07-25,1967,7,25,0.201
1967-07-26,1967,7,26,0.249
1967-07-27,1967,7,27,0.303
1967-07-28,1967,7,28,0.422
1967-07-29,1967,7,29,0.544
1967-07-30,1967,7,30,0.782
1967-07-31,1967,7,31,1.45
1967-08-01,1967,8,1,0.558
1967-08-02,1967,8,2,0.337
1967-08-03,1967,8,3,0.929
1967-08-04,1967,8,4,0.45
1967-08-05,1967,8,5,0.221
1967-08-06,1967,8,6,0.21
1967-08-07,1967,8,7,0.229
1967-08-08,1967,8,8,0.28
1967-08-09,1967,8,9,0.36
1967-08-10,1967,8,10,0.558
1967-08-11,1967,8,11,0.371
1967-08-12,1967,8,12,0.193
1967-08-13,1967,8,13,0.142
1967-08-14,1967,8,14,0.136
1967-08-15,1967,8,15,0.102
1967-08-16,1967,8,16,0.091
1967-08-17,1967,8,17,0.082
1967-08-18,1967,8,18,0.091
1967-08-19,1967,8,19,0.093
1967-08-20,1967,8,20,0.13
1967-08-21,1967,8,21,0.102
1967-08-22,1967,8,22,0.091
1967-08-23,1967,8,23,0.091
1967-08-24,1967,8,24,0.093
1967-08-25,1967,8,25,0.082
1967-08-26,1967,8,26,0.082
1967-08-27,1967,8,27,2.01
1967-08-28,1967,8,28,12.8
1967-08-29,1967,8,29,2.35
1967-08-30,1967,8,30,1.04
1967-08-31,1967,8,31,1.01
1967-09-01,1967,9,1,0.643
1967-09-02,1967,9,2,0.422
1967-09-03,1967,9,3,0.326
1967-09-04,1967,9,4,0.238
1967-09-05,1967,9,5,0.21
1967-09-06,1967,9,6,0.164
1967-09-07,1967,9,7,0.159
1967-09-08,1967,9,8,0.164
1967-09-09,1967,9,9,0.164
1967-09-10,1967,9,10,0.15
1967-09-11,1967,9,11,0.136
1967-09-12,1967,9,12,0.113
1967-09-13,1967,9,13,0.105
1967-09-14,1967,9,14,0.105
1967-09-15,1967,9,15,0.105
1967-09-16,1967,9,16,0.099
1967-09-17,1967,9,17,0.096
1967-09-18,1967,9,18,0.105
1967-09-19,1967,9,19,0.113
1967-09-20,1967,9,20,0.105
1967-09-21,1967,9,21,0.345
1967-09-22,1967,9,22,0.646
1967-09-23,1967,9,23,0.326
1967-09-24,1967,9,24,0.246
1967-09-25,1967,9,25,0.221
1967-09-26,1967,9,26,0.204
1967-09-27,1967,9,27,0.178
1967-09-28,1967,9,28,0.578
1967-09-29,1967,9,29,3.06
1967-09-30,1967,9,30,1.22
1967-10-01,1967,10,1,0.745
1967-10-02,1967,10,2,0.609
1967-10-03,1967,10,3,0.467
1967-10-04,1967,10,4,0.396
1967-10-05,1967,10,5,0.34
1967-10-06,1967,10,6,0.297
1967-10-07,1967,10,7,0.258
1967-10-08,1967,10,8,0.311
1967-10-09,1967,10,9,0.362
1967-10-10,1967,10,10,0.382
1967-10-11,1967,10,11,0.411
1967-10-12,1967,10,12,0.447
1967-10-13,1967,10,13,0.334
1967-10-14,1967,10,14,0.334
1967-10-15,1967,10,15,0.334
1967-10-16,1967,10,16,0.58
1967-10-17,1967,10,17,1.05
1967-10-18,1967,10,18,6.37
1967-10-19,1967,10,19,6
1967-10-20,1967,10,20,2.94
1967-10-21,1967,10,21,1.58
1967-10-22,1967,10,22,1.11
1967-10-23,1967,10,23,0.892
1967-10-24,1967,10,24,0.736
1967-10-25,1967,10,25,0.691
1967-10-26,1967,10,26,0.985
1967-10-27,1967,10,27,0.835
1967-10-28,1967,10,28,2.61
1967-10-29,1967,10,29,1.4
1967-10-30,1967,10,30,0.949
1967-10-31,1967,10,31,0.767
1967-11-01,1967,11,1,0.799
1967-11-02,1967,11,2,4.42
1967-11-03,1967,11,3,3.65
1967-11-04,1967,11,4,2.81
1967-11-05,1967,11,5,1.74
1967-11-06,1967,11,6,1.09
1967-11-07,1967,11,7,0.855
1967-11-08,1967,11,8,0.767
1967-11-09,1967,11,9,0.719
1967-11-10,1967,11,10,0.767
1967-11-11,1967,11,11,0.736
1967-11-12,1967,11,12,1.42
1967-11-13,1967,11,13,1.82
1967-11-14,1967,11,14,1.23
1967-11-15,1967,11,15,0.991
1967-11-16,1967,11,16,0.949
1967-11-17,1967,11,17,0.892
1967-11-18,1967,11,18,2.5
1967-11-19,1967,11,19,2.58
1967-11-20,1967,11,20,1.23
1967-11-21,1967,11,21,1.03
1967-11-22,1967,11,22,0.985
1967-11-23,1967,11,23,2.48
1967-11-24,1967,11,24,2.28
1967-11-25,1967,11,25,1.38
1967-11-26,1967,11,26,1.29
1967-11-27,1967,11,27,0.878
1967-11-28,1967,11,28,0.651
1967-11-29,1967,11,29,0.524
1967-11-30,1967,11,30,0.47
1967-12-01,1967,12,1,0.439
1967-12-02,1967,12,2,0.402
1967-12-03,1967,12,3,0.388
1967-12-04,1967,12,4,0.379
1967-12-05,1967,12,5,0.374
1967-12-06,1967,12,6,0.371
1967-12-07,1967,12,7,0.371
1967-12-08,1967,12,8,0.374
1967-12-09,1967,12,9,0.385
1967-12-10,1967,12,10,0.411
1967-12-11,1967,12,11,0.855
1967-12-12,1967,12,12,3.14
1967-12-13,1967,12,13,2.18
1967-12-14,1967,12,14,1.13
1967-12-15,1967,12,15,0.765
1967-12-16,1967,12,16,0.651
1967-12-17,1967,12,17,0.6
1967-12-18,1967,12,18,1.29
1967-12-19,1967,12,19,3
1967-12-20,1967,12,20,1.4
1967-12-21,1967,12,21,2.86
1967-12-22,1967,12,22,8.3
1967-12-23,1967,12,23,2.48
1967-12-24,1967,12,24,1.54
1967-12-25,1967,12,25,0.963
1967-12-26,1967,12,26,0.694
1967-12-27,1967,12,27,0.524
1967-12-28,1967,12,28,0.425
1967-12-29,1967,12,29,0.382
1967-12-30,1967,12,30,0.362
1967-12-31,1967,12,31,0.351
1968-01-01,1968,1,1,0.343
1968-01-02,1968,1,2,0.337
1968-01-03,1968,1,3,0.334
1968-01-04,1968,1,4,0.334
1968-01-05,1968,1,5,0.337
1968-01-06,1968,1,6,0.34
1968-01-07,1968,1,7,0.345
1968-01-08,1968,1,8,0.351
1968-01-09,1968,1,9,0.36
1968-01-10,1968,1,10,0.371
1968-01-11,1968,1,11,0.377
1968-01-12,1968,1,12,0.388
1968-01-13,1968,1,13,0.402
1968-01-14,1968,1,14,0.416
1968-01-15,1968,1,15,0.43
1968-01-16,1968,1,16,0.447
1968-01-17,1968,1,17,0.462
1968-01-18,1968,1,18,0.487
1968-01-19,1968,1,19,0.504
1968-01-20,1968,1,20,0.524
1968-01-21,1968,1,21,0.552
1968-01-22,1968,1,22,0.58
1968-01-23,1968,1,23,0.609
1968-01-24,1968,1,24,0.637
1968-01-25,1968,1,25,0.665
1968-01-26,1968,1,26,0.716
1968-01-27,1968,1,27,0.765
1968-01-28,1968,1,28,0.821
1968-01-29,1968,1,29,0.906
1968-01-30,1968,1,30,1.13
1968-01-31,1968,1,31,1.5
1968-02-01,1968,2,1,2.1
1968-02-02,1968,2,2,3.26
1968-02-03,1968,2,3,7.65
1968-02-04,1968,2,4,0.991
1968-02-05,1968,2,5,0.651
1968-02-06,1968,2,6,0.51
1968-02-07,1968,2,7,0.462
1968-02-08,1968,2,8,0.445
1968-02-09,1968,2,9,0.425
1968-02-10,1968,2,10,0.411
1968-02-11,1968,2,11,0.391
1968-02-12,1968,2,12,0.377
1968-02-13,1968,2,13,0.362
1968-02-14,1968,2,14,0.348
1968-02-15,1968,2,15,0.337
1968-02-16,1968,2,16,0.331
1968-02-17,1968,2,17,0.32
1968-02-18,1968,2,18,0.311
1968-02-19,1968,2,19,0.3
1968-02-20,1968,2,20,0.294
1968-02-21,1968,2,21,0.289
1968-02-22,1968,2,22,0.28
1968-02-23,1968,2,23,0.278
1968-02-24,1968,2,24,0.272
1968-02-25,1968,2,25,0.269
1968-02-26,1968,2,26,0.266
1968-02-27,1968,2,27,0.263
1968-02-28,1968,2,28,0.261
1968-02-29,1968,2,29,0.258
1968-03-01,1968,3,1,0.258
1968-03-02,1968,3,2,0.258
1968-03-03,1968,3,3,0.258
1968-03-04,1968,3,4,0.258
1968-03-05,1968,3,5,0.258
1968-03-06,1968,3,6,0.258
1968-03-07,1968,3,7,0.261
1968-03-08,1968,3,8,0.278
1968-03-09,1968,3,9,0.453
1968-03-10,1968,3,10,0.963
1968-03-11,1968,3,11,4.47
1968-03-12,1968,3,12,4.84
1968-03-13,1968,3,13,4.13
1968-03-14,1968,3,14,3.54
1968-03-15,1968,3,15,2.97
1968-03-16,1968,3,16,4.73
1968-03-17,1968,3,17,11.2
1968-03-18,1968,3,18,11.9
1968-03-19,1968,3,19,13.2
1968-03-20,1968,3,20,11.5
1968-03-21,1968,3,21,9.63
1968-03-22,1968,3,22,6.37
1968-03-23,1968,3,23,4.67
1968-03-24,1968,3,24,2.57
1968-03-25,1968,3,25,2.97
1968-03-26,1968,3,26,3.4
1968-03-27,1968,3,27,4.42
1968-03-28,1968,3,28,5.72
1968-03-29,1968,3,29,4.56
1968-03-30,1968,3,30,2.86
1968-03-31,1968,3,31,2.3
1968-04-01,1968,4,1,2.45
1968-04-02,1968,4,2,1.25
1968-04-03,1968,4,3,1.06
1968-04-04,1968,4,4,3.03
1968-04-05,1968,4,5,3.14
1968-04-06,1968,4,6,1.25
1968-04-07,1968,4,7,0.985
1968-04-08,1968,4,8,0.855
1968-04-09,1968,4,9,0.719
1968-04-10,1968,4,10,0.629
1968-04-11,1968,4,11,0.643
1968-04-12,1968,4,12,0.6
1968-04-13,1968,4,13,0.53
1968-04-14,1968,4,14,0.476
1968-04-15,1968,4,15,0.487
1968-04-16,1968,4,16,0.396
1968-04-17,1968,4,17,0.371
1968-04-18,1968,4,18,0.314
1968-04-19,1968,4,19,0.314
1968-04-20,1968,4,20,0.28
1968-04-21,1968,4,21,0.269
1968-04-22,1968,4,22,0.258
1968-04-23,1968,4,23,0.292
1968-04-24,1968,4,24,0.515
1968-04-25,1968,4,25,0.515
1968-04-26,1968,4,26,0.45
1968-04-27,1968,4,27,0.371
1968-04-28,1968,4,28,0.314
1968-04-29,1968,4,29,0.249
1968-04-30,1968,4,30,0.314
1968-05-01,1968,5,1,0.929
1968-05-02,1968,5,2,0.614
1968-05-03,1968,5,3,0.6
1968-05-04,1968,5,4,0.691
1968-05-05,1968,5,5,0.436
1968-05-06,1968,5,6,0.36
1968-05-07,1968,5,7,0.28
1968-05-08,1968,5,8,0.249
1968-05-09,1968,5,9,0.337
1968-05-10,1968,5,10,0.515
1968-05-11,1968,5,11,0.348
1968-05-12,1968,5,12,0.371
1968-05-13,1968,5,13,0.6
1968-05-14,1968,5,14,0.422
1968-05-15,1968,5,15,0.422
1968-05-16,1968,5,16,0.572
1968-05-17,1968,5,17,0.912
1968-05-18,1968,5,18,0.501
1968-05-19,1968,5,19,0.422
1968-05-20,1968,5,20,1.68
1968-05-21,1968,5,21,1.23
1968-05-22,1968,5,22,0.586
1968-05-23,1968,5,23,0.436
1968-05-24,1968,5,24,0.337
1968-05-25,1968,5,25,0.28
1968-05-26,1968,5,26,0.229
1968-05-27,1968,5,27,0.201
1968-05-28,1968,5,28,0.193
1968-05-29,1968,5,29,0.411
1968-05-30,1968,5,30,0.544
1968-05-31,1968,5,31,0.45
1968-06-01,1968,6,1,0.411
1968-06-02,1968,6,2,0.303
1968-06-03,1968,6,3,0.258
1968-06-04,1968,6,4,0.164
1968-06-05,1968,6,5,0.164
1968-06-06,1968,6,6,0.164
1968-06-07,1968,6,7,0.142
1968-06-08,1968,6,8,0.122
1968-06-09,1968,6,9,0.113
1968-06-10,1968,6,10,0.13
1968-06-11,1968,6,11,0.142
1968-06-12,1968,6,12,0.164
1968-06-13,1968,6,13,0.142
1968-06-14,1968,6,14,0.136
1968-06-15,1968,6,15,0.13
